Location,Period,Time,Direction,Plate
Norwood Ave,PM,5:00 PM,Eastbound,1961
Norwood Ave,PM,5:00 PM,Eastbound,2849
Norwood Ave,PM,5:00 PM,Eastbound,1028
Norwood Ave,PM,5:00 PM,Eastbound,6100
Norwood Ave,PM,5:00 PM,Eastbound,3458
Norwood Ave,PM,5:00 PM,Eastbound,2904
Norwood Ave,PM,5:00 PM,Eastbound,9767
Norwood Ave,PM,5:00 PM,Eastbound,9547
Norwood Ave,PM,5:00 PM,Eastbound,1011
Norwood Ave,PM,5:00 PM,Eastbound,4361
Norwood Ave,PM,5:00 PM,Eastbound,8767
Norwood Ave,PM,5:00 PM,Eastbound,5091
Norwood Ave,PM,5:00 PM,Eastbound,9599
Norwood Ave,PM,5:00 PM,Eastbound,8440
Norwood Ave,PM,5:00 PM,Eastbound,9920
Norwood Ave,PM,5:00 PM,Eastbound,4127
Norwood Ave,PM,5:00 PM,Eastbound,4003
Norwood Ave,PM,5:00 PM,Eastbound,5040
Norwood Ave,PM,5:00 PM,Eastbound,3668
Norwood Ave,PM,5:00 PM,Eastbound,2343
Norwood Ave,PM,5:00 PM,Eastbound,4821
Norwood Ave,PM,5:00 PM,Eastbound,4692
Norwood Ave,PM,5:00 PM,Eastbound,5567
Norwood Ave,PM,5:00 PM,Eastbound,2757
Norwood Ave,PM,5:00 PM,Eastbound,2373
Norwood Ave,PM,5:00 PM,Eastbound,5483
Norwood Ave,PM,5:00 PM,Eastbound,1824
Norwood Ave,PM,5:00 PM,Eastbound,7020
Norwood Ave,PM,5:00 PM,Eastbound,8333
Norwood Ave,PM,5:00 PM,Eastbound,2971
Norwood Ave,PM,5:00 PM,Eastbound,2023
Norwood Ave,PM,5:00 PM,Eastbound,9448
Norwood Ave,PM,5:00 PM,Eastbound,9962
Norwood Ave,PM,5:00 PM,Eastbound,4341
Norwood Ave,PM,5:00 PM,Eastbound,5586
Norwood Ave,PM,5:00 PM,Eastbound,2210
Norwood Ave,PM,5:00 PM,Eastbound,8047
Norwood Ave,PM,5:00 PM,Eastbound,7424
Norwood Ave,PM,5:00 PM,Eastbound,1875
Norwood Ave,PM,5:00 PM,Eastbound,2390
Norwood Ave,PM,5:00 PM,Eastbound,5230
Norwood Ave,PM,5:00 PM,Eastbound,8214
Norwood Ave,PM,5:00 PM,Eastbound,5793
Norwood Ave,PM,5:00 PM,Eastbound,2073
Norwood Ave,PM,5:00 PM,Eastbound,8200
Norwood Ave,PM,5:00 PM,Eastbound,6793
Norwood Ave,PM,5:00 PM,Eastbound,2476
Norwood Ave,PM,5:00 PM,Eastbound,7005
Norwood Ave,PM,5:00 PM,Eastbound,8314
Norwood Ave,PM,5:00 PM,Eastbound,7934
Norwood Ave,PM,5:00 PM,Eastbound,1011
Norwood Ave,PM,5:00 PM,Eastbound,8606
Norwood Ave,PM,5:00 PM,Eastbound,2230
Norwood Ave,PM,5:00 PM,Eastbound,1519
Norwood Ave,PM,5:00 PM,Eastbound,3071
Norwood Ave,PM,5:00 PM,Eastbound,1860
Norwood Ave,PM,5:15 PM,Eastbound,9355
Norwood Ave,PM,5:15 PM,Eastbound,2545
Norwood Ave,PM,5:15 PM,Eastbound,1482
Norwood Ave,PM,5:15 PM,Eastbound,6556
Norwood Ave,PM,5:15 PM,Eastbound,3576
Norwood Ave,PM,5:15 PM,Eastbound,2510
Norwood Ave,PM,5:15 PM,Eastbound,8395
Norwood Ave,PM,5:15 PM,Eastbound,6204
Norwood Ave,PM,5:15 PM,Eastbound,6599
Norwood Ave,PM,5:15 PM,Eastbound,2961
Norwood Ave,PM,5:15 PM,Eastbound,5535
Norwood Ave,PM,5:15 PM,Eastbound,3020
Norwood Ave,PM,5:15 PM,Eastbound,9663
Norwood Ave,PM,5:15 PM,Eastbound,9101
Norwood Ave,PM,5:15 PM,Eastbound,9500
Norwood Ave,PM,5:15 PM,Eastbound,6130
Norwood Ave,PM,5:15 PM,Eastbound,8402
Norwood Ave,PM,5:15 PM,Eastbound,8112
Norwood Ave,PM,5:15 PM,Eastbound,7476
Norwood Ave,PM,5:15 PM,Eastbound,8811
Norwood Ave,PM,5:15 PM,Eastbound,3206
Norwood Ave,PM,5:15 PM,Eastbound,5703
Norwood Ave,PM,5:15 PM,Eastbound,4368
Norwood Ave,PM,5:15 PM,Eastbound,5062
Norwood Ave,PM,5:15 PM,Eastbound,1103
Norwood Ave,PM,5:15 PM,Eastbound,2929
Norwood Ave,PM,5:15 PM,Eastbound,2515
Norwood Ave,PM,5:15 PM,Eastbound,7060
Norwood Ave,PM,5:15 PM,Eastbound,8698
Norwood Ave,PM,5:15 PM,Eastbound,4782
Norwood Ave,PM,5:15 PM,Eastbound,1746
Norwood Ave,PM,5:15 PM,Eastbound,3834
Norwood Ave,PM,5:15 PM,Eastbound,4248
Norwood Ave,PM,5:15 PM,Eastbound,8202
Norwood Ave,PM,5:15 PM,Eastbound,5689
Norwood Ave,PM,5:15 PM,Eastbound,6937
Norwood Ave,PM,5:15 PM,Eastbound,8231
Norwood Ave,PM,5:15 PM,Eastbound,8366
Norwood Ave,PM,5:15 PM,Eastbound,8334
Norwood Ave,PM,5:30 PM,Eastbound,8788
Norwood Ave,PM,5:30 PM,Eastbound,1631
Norwood Ave,PM,5:30 PM,Eastbound,4524
Norwood Ave,PM,5:30 PM,Eastbound,3918
Norwood Ave,PM,5:30 PM,Eastbound,1433
Norwood Ave,PM,5:30 PM,Eastbound,5177
Norwood Ave,PM,5:30 PM,Eastbound,6088
Norwood Ave,PM,5:30 PM,Eastbound,6765
Norwood Ave,PM,5:30 PM,Eastbound,4469
Norwood Ave,PM,5:30 PM,Eastbound,7371
Norwood Ave,PM,5:30 PM,Eastbound,1729
Norwood Ave,PM,5:30 PM,Eastbound,5926
Norwood Ave,PM,5:30 PM,Eastbound,4649
Norwood Ave,PM,5:30 PM,Eastbound,1275
Norwood Ave,PM,5:30 PM,Eastbound,9121
Norwood Ave,PM,5:30 PM,Eastbound,9191
Norwood Ave,PM,5:30 PM,Eastbound,2392
Norwood Ave,PM,5:30 PM,Eastbound,3552
Norwood Ave,PM,5:30 PM,Eastbound,3900
Norwood Ave,PM,5:30 PM,Eastbound,3530
Norwood Ave,PM,5:30 PM,Eastbound,7039
Norwood Ave,PM,5:30 PM,Eastbound,5179
Norwood Ave,PM,5:30 PM,Eastbound,2273
Norwood Ave,PM,5:30 PM,Eastbound,3457
Norwood Ave,PM,5:30 PM,Eastbound,9223
Norwood Ave,PM,5:30 PM,Eastbound,5792
Norwood Ave,PM,5:30 PM,Eastbound,6723
Norwood Ave,PM,5:30 PM,Eastbound,5285
Norwood Ave,PM,5:30 PM,Eastbound,9585
Norwood Ave,PM,5:30 PM,Eastbound,6130
Norwood Ave,PM,5:30 PM,Eastbound,8231
Norwood Ave,PM,5:30 PM,Eastbound,9556
Norwood Ave,PM,5:30 PM,Eastbound,4078
Norwood Ave,PM,5:30 PM,Eastbound,4699
Norwood Ave,PM,5:30 PM,Eastbound,5448
Norwood Ave,PM,5:30 PM,Eastbound,7425
Norwood Ave,PM,5:30 PM,Eastbound,3683
Norwood Ave,PM,5:30 PM,Eastbound,9968
Norwood Ave,PM,5:30 PM,Eastbound,9686
Norwood Ave,PM,5:30 PM,Eastbound,7566
Norwood Ave,PM,5:30 PM,Eastbound,1275
Norwood Ave,PM,5:30 PM,Eastbound,4460
Norwood Ave,PM,5:45 PM,Eastbound,8387
Norwood Ave,PM,5:45 PM,Eastbound,7999
Norwood Ave,PM,5:45 PM,Eastbound,1921
Norwood Ave,PM,5:45 PM,Eastbound,9820
Norwood Ave,PM,5:45 PM,Eastbound,6508
Norwood Ave,PM,5:45 PM,Eastbound,7451
Norwood Ave,PM,5:45 PM,Eastbound,9817
Norwood Ave,PM,5:45 PM,Eastbound,3563
Norwood Ave,PM,5:45 PM,Eastbound,2137
Norwood Ave,PM,5:45 PM,Eastbound,2987
Norwood Ave,PM,5:45 PM,Eastbound,5766
Norwood Ave,PM,5:45 PM,Eastbound,4949
Norwood Ave,PM,5:45 PM,Eastbound,3252
Norwood Ave,PM,5:45 PM,Eastbound,5726
Norwood Ave,PM,5:45 PM,Eastbound,5782
Norwood Ave,PM,5:45 PM,Eastbound,9978
Norwood Ave,PM,5:45 PM,Eastbound,2411
Norwood Ave,PM,5:45 PM,Eastbound,9148
Norwood Ave,PM,5:45 PM,Eastbound,6019
Norwood Ave,PM,5:45 PM,Eastbound,3682
Norwood Ave,PM,5:45 PM,Eastbound,5261
Norwood Ave,PM,5:45 PM,Eastbound,9346
Norwood Ave,PM,5:45 PM,Eastbound,9122
Norwood Ave,PM,5:45 PM,Eastbound,7090
Norwood Ave,PM,5:45 PM,Eastbound,8312
Norwood Ave,PM,5:45 PM,Eastbound,5681
Norwood Ave,PM,5:45 PM,Eastbound,6978
Norwood Ave,PM,5:45 PM,Eastbound,4761
Norwood Ave,PM,5:45 PM,Eastbound,8027
Norwood Ave,PM,5:45 PM,Eastbound,8657
Norwood Ave,PM,5:45 PM,Eastbound,4898
Norwood Ave,PM,5:45 PM,Eastbound,1275
Norwood Ave,PM,5:45 PM,Eastbound,9898
Norwood Ave,PM,5:45 PM,Eastbound,2701
Norwood Ave,PM,5:45 PM,Eastbound,4584
Norwood Ave,PM,6:00 PM,Eastbound,1028
Norwood Ave,PM,6:00 PM,Eastbound,9378
Norwood Ave,PM,6:00 PM,Eastbound,3206
Norwood Ave,PM,6:00 PM,Eastbound,2432
Norwood Ave,PM,6:00 PM,Eastbound,1629
Norwood Ave,PM,6:00 PM,Eastbound,6205
Norwood Ave,PM,6:00 PM,Eastbound,1999
Norwood Ave,PM,6:00 PM,Eastbound,9025
Norwood Ave,PM,6:00 PM,Eastbound,4310
Norwood Ave,PM,6:00 PM,Eastbound,5685
Norwood Ave,PM,6:00 PM,Eastbound,4267
Norwood Ave,PM,6:00 PM,Eastbound,8930
Norwood Ave,PM,6:00 PM,Eastbound,2532
Norwood Ave,PM,6:00 PM,Eastbound,8604
Norwood Ave,PM,6:00 PM,Eastbound,5456
Norwood Ave,PM,6:00 PM,Eastbound,5201
Norwood Ave,PM,6:00 PM,Eastbound,8793
Norwood Ave,PM,6:00 PM,Eastbound,9457
Norwood Ave,PM,6:00 PM,Eastbound,9676
Norwood Ave,PM,6:00 PM,Eastbound,4996
Norwood Ave,PM,6:00 PM,Eastbound,2623
Norwood Ave,PM,6:00 PM,Eastbound,2891
Norwood Ave,PM,6:00 PM,Eastbound,4109
Norwood Ave,PM,6:00 PM,Eastbound,8553
Norwood Ave,PM,6:00 PM,Eastbound,4358
Norwood Ave,PM,6:00 PM,Eastbound,1973
Norwood Ave,PM,6:00 PM,Eastbound,9304
Norwood Ave,PM,6:00 PM,Eastbound,1309
Norwood Ave,PM,6:00 PM,Eastbound,8641
Norwood Ave,PM,6:00 PM,Eastbound,9408
Norwood Ave,PM,6:00 PM,Eastbound,4403
Norwood Ave,PM,6:00 PM,Eastbound,9889
Norwood Ave,PM,6:00 PM,Eastbound,9790
Norwood Ave,PM,6:15 PM,Eastbound,2280
Norwood Ave,PM,6:15 PM,Eastbound,7422
Norwood Ave,PM,6:15 PM,Eastbound,4140
Norwood Ave,PM,6:15 PM,Eastbound,2804
Norwood Ave,PM,6:15 PM,Eastbound,2512
Norwood Ave,PM,6:15 PM,Eastbound,9806
Norwood Ave,PM,6:15 PM,Eastbound,3753
Norwood Ave,PM,6:15 PM,Eastbound,7370
Norwood Ave,PM,6:15 PM,Eastbound,1302
Norwood Ave,PM,6:15 PM,Eastbound,7550
Norwood Ave,PM,6:15 PM,Eastbound,2636
Norwood Ave,PM,6:15 PM,Eastbound,2283
Norwood Ave,PM,6:15 PM,Eastbound,3275
Norwood Ave,PM,6:15 PM,Eastbound,5848
Norwood Ave,PM,6:15 PM,Eastbound,9150
Norwood Ave,PM,6:15 PM,Eastbound,2592
Norwood Ave,PM,6:15 PM,Eastbound,5818
Norwood Ave,PM,6:15 PM,Eastbound,9770
Norwood Ave,PM,6:15 PM,Eastbound,6137
Norwood Ave,PM,6:15 PM,Eastbound,3434
Norwood Ave,PM,6:15 PM,Eastbound,9256
Norwood Ave,PM,6:15 PM,Eastbound,8752
Norwood Ave,PM,6:15 PM,Eastbound,4700
Norwood Ave,PM,6:15 PM,Eastbound,8555
Norwood Ave,PM,6:15 PM,Eastbound,9375
Norwood Ave,PM,6:15 PM,Eastbound,5787
Norwood Ave,PM,6:15 PM,Eastbound,9010
Norwood Ave,PM,6:15 PM,Eastbound,7622
Norwood Ave,PM,6:15 PM,Eastbound,6492
Norwood Ave,PM,6:15 PM,Eastbound,9469
Norwood Ave,PM,6:15 PM,Eastbound,6641
Norwood Ave,PM,6:15 PM,Eastbound,9760
Norwood Ave,PM,6:15 PM,Eastbound,3348
Norwood Ave,PM,6:15 PM,Eastbound,3294
Norwood Ave,PM,6:15 PM,Eastbound,7552
Norwood Ave,PM,6:15 PM,Eastbound,5333
Norwood Ave,PM,6:15 PM,Eastbound,8638
Norwood Ave,PM,6:30 PM,Eastbound,2137
Norwood Ave,PM,6:30 PM,Eastbound,5974
Norwood Ave,PM,6:30 PM,Eastbound,9760
Norwood Ave,PM,6:30 PM,Eastbound,1462
Norwood Ave,PM,6:30 PM,Eastbound,9558
Norwood Ave,PM,6:30 PM,Eastbound,4982
Norwood Ave,PM,6:30 PM,Eastbound,8336
Norwood Ave,PM,6:30 PM,Eastbound,7610
Norwood Ave,PM,6:30 PM,Eastbound,8835
Norwood Ave,PM,6:30 PM,Eastbound,1486
Norwood Ave,PM,6:30 PM,Eastbound,6120
Norwood Ave,PM,6:30 PM,Eastbound,2703
Norwood Ave,PM,6:30 PM,Eastbound,8042
Norwood Ave,PM,6:30 PM,Eastbound,4551
Norwood Ave,PM,6:30 PM,Eastbound,4132
Norwood Ave,PM,6:30 PM,Eastbound,9833
Norwood Ave,PM,6:30 PM,Eastbound,9595
Norwood Ave,PM,6:30 PM,Eastbound,9552
Norwood Ave,PM,6:30 PM,Eastbound,4583
Norwood Ave,PM,6:30 PM,Eastbound,4073
Norwood Ave,PM,6:30 PM,Eastbound,9867
Norwood Ave,PM,6:30 PM,Eastbound,1519
Norwood Ave,PM,6:30 PM,Eastbound,9650
Norwood Ave,PM,6:30 PM,Eastbound,4821
Norwood Ave,PM,6:30 PM,Eastbound,9587
Norwood Ave,PM,6:30 PM,Eastbound,5239
Norwood Ave,PM,6:30 PM,Eastbound,6314
Norwood Ave,PM,6:30 PM,Eastbound,9221
Norwood Ave,PM,6:30 PM,Eastbound,4929
Norwood Ave,PM,6:30 PM,Eastbound,8290
Norwood Ave,PM,6:30 PM,Eastbound,8441
Norwood Ave,PM,6:30 PM,Eastbound,3616
Norwood Ave,PM,6:30 PM,Eastbound,9804
Norwood Ave,PM,6:45 PM,Eastbound,1645
Norwood Ave,PM,6:45 PM,Eastbound,3035
Norwood Ave,PM,6:45 PM,Eastbound,5235
Norwood Ave,PM,6:45 PM,Eastbound,8802
Norwood Ave,PM,6:45 PM,Eastbound,9344
Norwood Ave,PM,6:45 PM,Eastbound,5955
Norwood Ave,PM,6:45 PM,Eastbound,9913
Norwood Ave,PM,6:45 PM,Eastbound,4574
Norwood Ave,PM,6:45 PM,Eastbound,9141
Norwood Ave,PM,6:45 PM,Eastbound,3777
Norwood Ave,PM,6:45 PM,Eastbound,1400
Norwood Ave,PM,6:45 PM,Eastbound,9119
Norwood Ave,PM,6:45 PM,Eastbound,2036
Norwood Ave,PM,6:45 PM,Eastbound,6357
Norwood Ave,PM,6:45 PM,Eastbound,3337
Norwood Ave,PM,6:45 PM,Eastbound,9466
Norwood Ave,PM,6:45 PM,Eastbound,8997
Norwood Ave,PM,6:45 PM,Eastbound,1749
Norwood Ave,PM,6:45 PM,Eastbound,9672
Norwood Ave,PM,6:45 PM,Eastbound,3933
Norwood Ave,PM,6:45 PM,Eastbound,5260
Norwood Ave,PM,6:45 PM,Eastbound,8745
Norwood Ave,PM,6:45 PM,Eastbound,2540
Norwood Ave,PM,6:45 PM,Eastbound,6882
Norwood Ave,PM,6:45 PM,Eastbound,1547
Norwood Ave,PM,6:45 PM,Eastbound,1764
Norwood Ave,PM,6:45 PM,Eastbound,8448
Norwood Ave,AM,6:00 AM,Westbound,8509
Norwood Ave,AM,6:00 AM,Westbound,7873
Norwood Ave,AM,6:00 AM,Westbound,4909
Norwood Ave,AM,6:00 AM,Westbound,7114
Norwood Ave,AM,6:00 AM,Westbound,8594
Norwood Ave,AM,6:00 AM,Westbound,5482
Norwood Ave,AM,6:00 AM,Westbound,1352
Norwood Ave,AM,6:00 AM,Westbound,5051
Norwood Ave,AM,6:15 AM,Westbound,1502
Norwood Ave,AM,6:15 AM,Westbound,7288
Norwood Ave,AM,6:15 AM,Westbound,5238
Norwood Ave,AM,6:15 AM,Westbound,1179
Norwood Ave,AM,6:15 AM,Westbound,5726
Norwood Ave,AM,6:15 AM,Westbound,7463
Norwood Ave,AM,6:15 AM,Westbound,8340
Norwood Ave,AM,6:15 AM,Westbound,9436
Norwood Ave,AM,6:15 AM,Westbound,3512
Norwood Ave,AM,6:15 AM,Westbound,3218
Norwood Ave,AM,6:15 AM,Westbound,7612
Norwood Ave,AM,6:15 AM,Westbound,9038
Norwood Ave,AM,6:15 AM,Westbound,8555
Norwood Ave,AM,6:15 AM,Westbound,7897
Norwood Ave,AM,6:15 AM,Westbound,3495
Norwood Ave,PM,6:30AM,Westbound,6155
Norwood Ave,PM,6:30AM,Westbound,9547
Norwood Ave,PM,6:30AM,Westbound,5232
Norwood Ave,PM,6:30AM,Westbound,3932
Norwood Ave,PM,6:30AM,Westbound,1838
Norwood Ave,PM,6:30AM,Westbound,7868
Norwood Ave,PM,6:30AM,Westbound,1530
Norwood Ave,PM,6:30AM,Westbound,8134
Norwood Ave,PM,6:30AM,Westbound,5822
Norwood Ave,PM,6:30AM,Westbound,7535
Norwood Ave,PM,6:30AM,Westbound,3732
Norwood Ave,PM,6:30AM,Westbound,7433
Norwood Ave,PM,6:30AM,Westbound,4242
Norwood Ave,PM,6:30AM,Westbound,2488
Norwood Ave,PM,6:30AM,Westbound,4475
Norwood Ave,PM,6:30AM,Westbound,7540
Norwood Ave,PM,6:30AM,Westbound,7645
Norwood Ave,PM,6:30AM,Westbound,4971
Norwood Ave,PM,6:30AM,Westbound,2842
Norwood Ave,PM,6:30AM,Westbound,2641
Norwood Ave,PM,6:30AM,Westbound,3145
Norwood Ave,PM,6:30AM,Westbound,8923
Norwood Ave,PM,6:30AM,Westbound,2517
Norwood Ave,PM,6:30AM,Westbound,9786
Norwood Ave,PM,6:30AM,Westbound,9399
Norwood Ave,PM,6:30AM,Westbound,3932
Norwood Ave,PM,6:30AM,Westbound,8563
Norwood Ave,PM,6:30AM,Westbound,6050
Norwood Ave,AM,6:45 AM,Westbound,8022
Norwood Ave,AM,6:45 AM,Westbound,4675
Norwood Ave,AM,6:45 AM,Westbound,5786
Norwood Ave,AM,6:45 AM,Westbound,6669
Norwood Ave,AM,6:45 AM,Westbound,7114
Norwood Ave,AM,6:45 AM,Westbound,6822
Norwood Ave,AM,6:45 AM,Westbound,1588
Norwood Ave,AM,6:45 AM,Westbound,4289
Norwood Ave,AM,6:45 AM,Westbound,9867
Norwood Ave,AM,6:45 AM,Westbound,4165
Norwood Ave,AM,6:45 AM,Westbound,9071
Norwood Ave,AM,6:45 AM,Westbound,6025
Norwood Ave,AM,6:45 AM,Westbound,8856
Norwood Ave,AM,6:45 AM,Westbound,2437
Norwood Ave,AM,6:45 AM,Westbound,1066
Norwood Ave,AM,6:45 AM,Westbound,6345
Norwood Ave,AM,6:45 AM,Westbound,3970
Norwood Ave,AM,6:45 AM,Westbound,5923
Norwood Ave,AM,6:45 AM,Westbound,1812
Norwood Ave,AM,6:45 AM,Westbound,4624
Norwood Ave,AM,6:45 AM,Westbound,5494
Norwood Ave,AM,6:45 AM,Westbound,9693
Norwood Ave,AM,6:45 AM,Westbound,2434
Norwood Ave,AM,6:45 AM,Westbound,6438
Norwood Ave,AM,6:45 AM,Westbound,2299
Norwood Ave,AM,6:45 AM,Westbound,9525
Norwood Ave,AM,6:45 AM,Westbound,1521
Norwood Ave,AM,6:45 AM,Westbound,4481
Norwood Ave,AM,6:45 AM,Westbound,4551
Norwood Ave,AM,6:45 AM,Westbound,3434
Norwood Ave,AM,6:45 AM,Westbound,6588
Norwood Ave,AM,7:00 AM,Westbound,5839
Norwood Ave,AM,7:00 AM,Westbound,9203
Norwood Ave,AM,7:00 AM,Westbound,4876
Norwood Ave,AM,7:00 AM,Westbound,3825
Norwood Ave,AM,7:00 AM,Westbound,3973
Norwood Ave,AM,7:00 AM,Westbound,5599
Norwood Ave,AM,7:00 AM,Westbound,5524
Norwood Ave,AM,7:00 AM,Westbound,9296
Norwood Ave,AM,7:00 AM,Westbound,8800
Norwood Ave,AM,7:00 AM,Westbound,1938
Norwood Ave,AM,7:00 AM,Westbound,7473
Norwood Ave,AM,7:00 AM,Westbound,6513
Norwood Ave,AM,7:00 AM,Westbound,2292
Norwood Ave,AM,7:00 AM,Westbound,8793
Norwood Ave,AM,7:00 AM,Westbound,5845
Norwood Ave,AM,7:00 AM,Westbound,1094
Norwood Ave,AM,7:00 AM,Westbound,6723
Norwood Ave,AM,7:00 AM,Westbound,5848
Norwood Ave,AM,7:00 AM,Westbound,9008
Norwood Ave,AM,7:00 AM,Westbound,7533
Norwood Ave,AM,7:00 AM,Westbound,2849
Norwood Ave,AM,7:00 AM,Westbound,9809
Norwood Ave,AM,7:00 AM,Westbound,3341
Norwood Ave,AM,7:15 AM,Westbound,4020
Norwood Ave,AM,7:15 AM,Westbound,9650
Norwood Ave,AM,7:15 AM,Westbound,3193
Norwood Ave,AM,7:15 AM,Westbound,9597
Norwood Ave,AM,7:15 AM,Westbound,7317
Norwood Ave,AM,7:15 AM,Westbound,9184
Norwood Ave,AM,7:15 AM,Westbound,8195
Norwood Ave,AM,7:15 AM,Westbound,1813
Norwood Ave,AM,7:15 AM,Westbound,2058
Norwood Ave,AM,7:15 AM,Westbound,2853
Norwood Ave,AM,7:15 AM,Westbound,5490
Norwood Ave,AM,7:15 AM,Westbound,9288
Norwood Ave,AM,7:15 AM,Westbound,8375
Norwood Ave,AM,7:15 AM,Westbound,6192
Norwood Ave,AM,7:15 AM,Westbound,9770
Norwood Ave,AM,7:15 AM,Westbound,2540
Norwood Ave,AM,7:15 AM,Westbound,9469
Norwood Ave,AM,7:15 AM,Westbound,5179
Norwood Ave,AM,7:15 AM,Westbound,6633
Norwood Ave,AM,7:30 AM,Westbound,9801
Norwood Ave,AM,7:30 AM,Westbound,4368
Norwood Ave,AM,7:30 AM,Westbound,1460
Norwood Ave,AM,7:30 AM,Westbound,2317
Norwood Ave,AM,7:30 AM,Westbound,8058
Norwood Ave,AM,7:30 AM,Westbound,2638
Norwood Ave,AM,7:30 AM,Westbound,2968
Norwood Ave,AM,7:30 AM,Westbound,8027
Norwood Ave,AM,7:30 AM,Westbound,6091
Norwood Ave,AM,7:30 AM,Westbound,3234
Norwood Ave,AM,7:30 AM,Westbound,7021
Norwood Ave,AM,7:30 AM,Westbound,3206
Norwood Ave,AM,7:30 AM,Westbound,1955
Norwood Ave,AM,7:30 AM,Westbound,5223
Norwood Ave,AM,7:30 AM,Westbound,9117
Norwood Ave,AM,7:30 AM,Westbound,1920
Norwood Ave,AM,7:30 AM,Westbound,7605
Norwood Ave,AM,7:30 AM,Westbound,3951
Norwood Ave,AM,7:30 AM,Westbound,6030
Norwood Ave,AM,7:30 AM,Westbound,5987
Norwood Ave,AM,7:30 AM,Westbound,7005
Norwood Ave,AM,7:30 AM,Westbound,9479
Norwood Ave,AM,7:30 AM,Westbound,6310
Norwood Ave,AM,7:30 AM,Westbound,9228
Norwood Ave,AM,7:45 AM,Westbound,2929
Norwood Ave,AM,7:45 AM,Westbound,2252
Norwood Ave,AM,7:45 AM,Westbound,5899
Norwood Ave,AM,7:45 AM,Westbound,9005
Norwood Ave,AM,7:45 AM,Westbound,5805
Norwood Ave,AM,7:45 AM,Westbound,9514
Norwood Ave,AM,7:45 AM,Westbound,3777
Norwood Ave,AM,7:45 AM,Westbound,4885
Norwood Ave,AM,7:45 AM,Westbound,9186
Norwood Ave,AM,7:45 AM,Westbound,8025
Norwood Ave,AM,7:45 AM,Westbound,2390
Norwood Ave,AM,7:45 AM,Westbound,1751
Norwood Ave,AM,7:45 AM,Westbound,8725
Norwood Ave,AM,7:45 AM,Westbound,6431
Norwood Ave,AM,7:45 AM,Westbound,7314
Norwood Ave,AM,7:45 AM,Westbound,6029
Norwood Ave,AM,7:45 AM,Westbound,4971
Norwood Ave,AM,7:45 AM,Westbound,4980
Norwood Ave,AM,7:45 AM,Westbound,6127
Norwood Ave,AM,7:45 AM,Westbound,9148
Norwood Ave,AM,7:45 AM,Westbound,4586
Norwood Ave,AM,7:45 AM,Westbound,2845
Norwood Ave,AM,7:45 AM,Westbound,9680
Norwood Ave,AM,7:45 AM,Westbound,1115
Norwood Ave,AM,7:45 AM,Westbound,5716
Norwood Ave,AM,7:45 AM,Westbound,2567
Norwood Ave,AM,7:45 AM,Westbound,5017
Norwood Ave,AM,7:45 AM,Westbound,6508
Norwood Ave,AM,7:45 AM,Westbound,1448
Norwood Ave,AM,7:45 AM,Westbound,9585
Norwood Ave,AM,7:45 AM,Westbound,4717
Norwood Ave,AM,7:45 AM,Westbound,4882
Norwood Ave,AM,7:45 AM,Westbound,6879
Norwood Ave,AM,7:45 AM,Westbound,8601
Norwood Ave,AM,7:45 AM,Westbound,7307
Norwood Ave,AM,7:45 AM,Westbound,2823
Norwood Ave,AM,8:00 AM,Westbound,3620
Norwood Ave,AM,8:00 AM,Westbound,5148
Norwood Ave,AM,8:00 AM,Westbound,5551
Norwood Ave,AM,8:00 AM,Westbound,1462
Norwood Ave,AM,8:00 AM,Westbound,6965
Norwood Ave,AM,8:00 AM,Westbound,3263
Norwood Ave,AM,8:00 AM,Westbound,4182
Norwood Ave,AM,8:00 AM,Westbound,8186
Norwood Ave,AM,8:00 AM,Westbound,6588
Norwood Ave,AM,8:00 AM,Westbound,8688
Norwood Ave,AM,8:00 AM,Westbound,8862
Norwood Ave,AM,8:00 AM,Westbound,4650
Norwood Ave,AM,8:00 AM,Westbound,1553
Norwood Ave,AM,8:00 AM,Westbound,7097
Norwood Ave,AM,8:00 AM,Westbound,8764
Norwood Ave,AM,8:00 AM,Westbound,3514
Norwood Ave,AM,8:00 AM,Westbound,2397
Norwood Ave,AM,8:00 AM,Westbound,5062
Norwood Ave,AM,8:00 AM,Westbound,563
Norwood Ave,AM,8:00 AM,Westbound,2343
Norwood Ave,AM,8:00 AM,Westbound,2066
Norwood Ave,AM,8:00 AM,Westbound,3901
Norwood Ave,AM,8:00 AM,Westbound,6392
Norwood Ave,AM,8:15 AM,Westbound,8742
Norwood Ave,AM,8:15 AM,Westbound,8711
Norwood Ave,AM,8:15 AM,Westbound,2474
Norwood Ave,AM,8:15 AM,Westbound,3422
Norwood Ave,AM,8:15 AM,Westbound,8117
Norwood Ave,AM,8:15 AM,Westbound,3996
Norwood Ave,AM,8:15 AM,Westbound,3524
Norwood Ave,AM,8:15 AM,Westbound,1125
Norwood Ave,AM,8:15 AM,Westbound,6599
Norwood Ave,AM,8:15 AM,Westbound,3754
Norwood Ave,AM,8:15 AM,Westbound,7700
Norwood Ave,AM,8:15 AM,Westbound,9958
Norwood Ave,AM,8:15 AM,Westbound,1144
Norwood Ave,AM,8:15 AM,Westbound,7721
Norwood Ave,AM,8:15 AM,Westbound,8200
Norwood Ave,AM,8:15 AM,Westbound,1919
Norwood Ave,AM,8:15 AM,Westbound,3755
Norwood Ave,AM,8:15 AM,Westbound,4955
